source,group,env_version,map_name,difficulty,episode,algorithm,seed,solved,failure_reason,height,width,num_boxes,total_reward,steps,runtime_ms,nodes_expanded,deadlocks_pruned,dead_squares
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,10.3,37,1275.7833,130,145,5
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,79.7091,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,70.3943,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,115.9585,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,95.6023,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,11.0,20,239.5473,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,10.6,24,258.9669,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,4839.7682,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,10.3,27,1750.8307,883,440,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,10.5,25,976.3205,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,10.5,25,2504.523,2571,1275,10
custom,canvas,custom_env,canvas_01,Easy-1box,0,astar,,True,,5,9,1,10.5,5,46.9484,3,6,15
custom,canvas,custom_env,canvas_02,Medium-1box,0,astar,,True,,7,9,1,9.9,11,118.077,27,5,11
custom,canvas,custom_env,canvas_03,Medium-2box,0,astar,,True,,7,9,2,10.5,15,147.32,20,39,10
custom,canvas,custom_env,canvas_04,Hard-2box,0,astar,,True,,9,9,2,9.6,24,212.616,13,23,14
custom,canvas,custom_env,dqn_map_1,Hard-3box,0,astar,,True,,7,9,3,11.5,15,193.5947,71,93,15
custom,canvas,custom_env,dqn_map_2,Hard-3box,0,astar,,True,,6,9,3,11.5,15,137.9786,44,87,8
custom,canvas,custom_env,dqn_map_3,Hard-3box,0,astar,,True,,6,9,3,11.6,14,141.5827,24,63,13
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,11.1,19,105.7041,120,179,8
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,11.6,14,62.7542,38,43,8
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,9.0,40,237.7541,752,975,10
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,7.9,61,2089.6332,10243,15027,10
original,original_v1,Sokoban-v1,episode_01,Sokoban-v1,1,astar,101,True,,,,,7.9,61,565.8453,2514,2854,6
original,original_v1,Sokoban-v1,episode_02,Sokoban-v1,2,astar,102,True,,,,,9.3,47,315.9239,927,1284,14
custom,curriculum,custom_env,curr_01,Easy-1box,0,astar,,True,,5,7,1,10.4,6,94.6572,4,4,9
custom,curriculum,custom_env,curr_02,Easy-1box,0,astar,,True,,6,8,1,10.2,8,182.7438,4,0,12
custom,curriculum,custom_env,curr_03,EasyMed-2box,0,astar,,True,,6,8,2,11.1,9,291.594,2,2,12
custom,curriculum,custom_env,curr_04,Medium-2box,0,astar,,True,,7,9,2,10.8,12,344.2838,8,22,20
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,630.3232,36,20,10
custom,curriculum,custom_env,curr_06,MedHard-3box,0,astar,,True,,8,10,3,10.5,25,695.5576,129,319,18
custom,curriculum,custom_env,curr_07,Hard-3box,0,astar,,True,,9,10,3,9.7,33,1143.7399,685,1508,21
custom,curriculum,custom_env,curr_08,Hard-3box,0,astar,,True,,9,11,3,10.3,27,819.0026,123,434,28
custom,curriculum,custom_env,curr_09,Hard-3box,0,astar,,True,,10,12,3,10.2,28,602.428,127,507,32
custom,curriculum,custom_env,curr_10,Hard-3box,0,astar,,True,,11,13,3,9.1,39,955.8754,378,798,27
custom,curriculum,custom_env,curr_01,Easy-1box,0,astar,,True,,5,7,1,10.4,6,138.9327,4,4,9
custom,curriculum,custom_env,curr_02,Easy-1box,0,astar,,True,,6,8,1,10.2,8,269.8052,4,0,12
custom,curriculum,custom_env,curr_03,EasyMed-2box,0,astar,,True,,6,8,2,11.1,9,130.2636,2,2,12
custom,curriculum,custom_env,curr_04,Medium-2box,0,astar,,True,,7,9,2,10.8,12,275.584,8,22,20
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,487.4096,36,20,10
custom,curriculum,custom_env,curr_06,MedHard-3box,0,astar,,True,,8,10,3,10.5,25,558.913,129,319,18
custom,curriculum,custom_env,curr_07,Hard-3box,0,astar,,True,,9,10,3,9.7,33,975.1675,685,1508,21
custom,curriculum,custom_env,curr_08,Hard-3box,0,astar,,True,,9,11,3,10.3,27,726.3408,123,434,28
custom,curriculum,custom_env,curr_09,Hard-3box,0,astar,,True,,10,12,3,10.2,28,1909.2557,127,507,32
custom,curriculum,custom_env,curr_10,Hard-3box,0,astar,,True,,11,13,3,9.1,39,1299.8548,378,798,27
custom,curriculum,custom_env,curr_01,Easy-1box,0,astar,,True,,5,7,1,10.4,6,3389.9057,4,4,9
custom,curriculum,custom_env,curr_02,Easy-1box,0,astar,,True,,6,8,1,10.2,8,4544.6951,4,0,12
custom,curriculum,custom_env,curr_03,EasyMed-2box,0,astar,,True,,6,8,2,11.1,9,4949.7409,2,2,12
custom,curriculum,custom_env,curr_04,Medium-2box,0,astar,,True,,7,9,2,10.8,12,6999.2461,8,22,20
custom,curriculum,custom_env,curr_05,Medium-2box,0,astar,,True,,7,9,2,10.1,19,11292.1944,36,20,10
custom,curriculum,custom_env,curr_06,MedHard-3box,0,astar,,True,,8,10,3,10.5,25,14587.7762,129,319,18
custom,curriculum,custom_env,curr_07,Hard-3box,0,astar,,True,,9,10,3,9.7,33,20498.6172,685,1508,21
custom,curriculum,custom_env,curr_08,Hard-3box,0,astar,,True,,9,11,3,10.3,27,19070.3597,123,434,28
custom,curriculum,custom_env,curr_09,Hard-3box,0,astar,,True,,10,12,3,10.2,28,17598.0082,127,507,32
custom,curriculum,custom_env,curr_10,Hard-3box,0,astar,,True,,11,13,3,9.1,39,24525.2857,378,798,27
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,71.5733,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,69.572,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,92.402,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,86.9725,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,11.0,20,202.486,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,10.6,24,255.0032,276,198,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,1753.926,6823,4235,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,10.3,27,504.8721,883,514,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,10.5,25,342.9625,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,10.5,25,2723.1507,2571,1397,10
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,8.8,42,753.0115,1360,535,6
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,11.3,17,542.1114,11,14,9
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,8.1,49,3202.625,3497,4550,11
original,original_v0,Sokoban-v0,episode_03,Sokoban-v0,3,astar,103,True,,,,,11.2,18,160.4483,55,159,16
original,original_v0,Sokoban-v0,episode_04,Sokoban-v0,4,astar,104,True,,,,,10.9,21,209.7337,11,17,10
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,11.0,30,326.9174,62,193,12
